------------------------ Checkpoint 1  ------------------------
------------------------ Checkpoint 2  ------------------------
------------------------ Checkpoint 3  ------------------------
pruning state: 0
remaining weight at start of iteration =  100.0
iteration: 0, epoch: 0, best train: 0, best val: 0, lr: 0.1
iteration: 0, epoch: 1, best train: 0.098, best val: 0.1, lr: 0.09999
iteration: 0, epoch: 2, best train: 0.098, best val: 0.1162, lr: 0.09996
iteration: 0, epoch: 3, best train: 0.098, best val: 0.1162, lr: 0.09991
iteration: 0, epoch: 4, best train: 0.129, best val: 0.151, lr: 0.09985
iteration: 0, epoch: 5, best train: 0.129, best val: 0.1679, lr: 0.09976
iteration: 0, epoch: 6, best train: 0.134, best val: 0.1685, lr: 0.09965
iteration: 0, epoch: 7, best train: 0.145, best val: 0.1935, lr: 0.09953
iteration: 0, epoch: 8, best train: 0.155, best val: 0.2104, lr: 0.09938
iteration: 0, epoch: 9, best train: 0.179, best val: 0.2104, lr: 0.09922
iteration: 0, epoch: 10, best train: 0.179, best val: 0.2141, lr: 0.09904
iteration: 0, epoch: 11, best train: 0.179, best val: 0.2141, lr: 0.09884
iteration: 0, epoch: 12, best train: 0.179, best val: 0.2215, lr: 0.09862
iteration: 0, epoch: 13, best train: 0.194, best val: 0.2215, lr: 0.09838
iteration: 0, epoch: 14, best train: 0.203, best val: 0.2244, lr: 0.09812
iteration: 0, epoch: 15, best train: 0.203, best val: 0.2244, lr: 0.09785
iteration: 0, epoch: 16, best train: 0.203, best val: 0.2244, lr: 0.09755
iteration: 0, epoch: 17, best train: 0.207, best val: 0.2612, lr: 0.09724
iteration: 0, epoch: 18, best train: 0.22, best val: 0.2612, lr: 0.09691
iteration: 0, epoch: 19, best train: 0.237, best val: 0.2861, lr: 0.09656
iteration: 0, epoch: 20, best train: 0.256, best val: 0.2991, lr: 0.09619
iteration: 0, epoch: 21, best train: 0.261, best val: 0.2991, lr: 0.09581
iteration: 0, epoch: 22, best train: 0.261, best val: 0.2991, lr: 0.09541
iteration: 0, epoch: 23, best train: 0.261, best val: 0.2995, lr: 0.09499
iteration: 0, epoch: 24, best train: 0.275, best val: 0.2995, lr: 0.09455
iteration: 0, epoch: 25, best train: 0.275, best val: 0.3199, lr: 0.0941
iteration: 0, epoch: 26, best train: 0.277, best val: 0.3199, lr: 0.09362
iteration: 0, epoch: 27, best train: 0.277, best val: 0.3317, lr: 0.09314
iteration: 0, epoch: 28, best train: 0.292, best val: 0.3317, lr: 0.09263
iteration: 0, epoch: 29, best train: 0.31, best val: 0.3317, lr: 0.09211
iteration: 0, epoch: 30, best train: 0.31, best val: 0.3317, lr: 0.09157
iteration: 0, epoch: 31, best train: 0.31, best val: 0.3464, lr: 0.09102
iteration: 0, epoch: 32, best train: 0.317, best val: 0.3464, lr: 0.09045
iteration: 0, epoch: 33, best train: 0.317, best val: 0.3522, lr: 0.08987
iteration: 0, epoch: 34, best train: 0.321, best val: 0.3721, lr: 0.08927
iteration: 0, epoch: 35, best train: 0.321, best val: 0.3721, lr: 0.08865
iteration: 0, epoch: 36, best train: 0.321, best val: 0.3721, lr: 0.08802
iteration: 0, epoch: 37, best train: 0.329, best val: 0.3826, lr: 0.08738
iteration: 0, epoch: 38, best train: 0.341, best val: 0.388, lr: 0.08672
iteration: 0, epoch: 39, best train: 0.344, best val: 0.388, lr: 0.08604
iteration: 0, epoch: 40, best train: 0.344, best val: 0.388, lr: 0.08536
iteration: 0, epoch: 41, best train: 0.352, best val: 0.388, lr: 0.08465
iteration: 0, epoch: 42, best train: 0.384, best val: 0.4019, lr: 0.08394
iteration: 0, epoch: 43, best train: 0.384, best val: 0.4019, lr: 0.08321
iteration: 0, epoch: 44, best train: 0.384, best val: 0.4019, lr: 0.08247
iteration: 0, epoch: 45, best train: 0.384, best val: 0.4019, lr: 0.08172
iteration: 0, epoch: 46, best train: 0.384, best val: 0.4019, lr: 0.08095
iteration: 0, epoch: 47, best train: 0.384, best val: 0.4019, lr: 0.08018
iteration: 0, epoch: 48, best train: 0.384, best val: 0.4228, lr: 0.07939
iteration: 0, epoch: 49, best train: 0.397, best val: 0.4228, lr: 0.07859
iteration: 0, epoch: 50, best train: 0.433, best val: 0.424, lr: 0.07778
iteration: 0, epoch: 51, best train: 0.433, best val: 0.424, lr: 0.07696
iteration: 0, epoch: 52, best train: 0.433, best val: 0.424, lr: 0.07612
iteration: 0, epoch: 53, best train: 0.433, best val: 0.4262, lr: 0.07528
iteration: 0, epoch: 54, best train: 0.433, best val: 0.4262, lr: 0.07443
iteration: 0, epoch: 55, best train: 0.433, best val: 0.4262, lr: 0.07357
iteration: 0, epoch: 56, best train: 0.433, best val: 0.4262, lr: 0.0727
iteration: 0, epoch: 57, best train: 0.433, best val: 0.4392, lr: 0.07182
iteration: 0, epoch: 58, best train: 0.452, best val: 0.4392, lr: 0.07093
iteration: 0, epoch: 59, best train: 0.452, best val: 0.4392, lr: 0.07004
iteration: 0, epoch: 60, best train: 0.452, best val: 0.4392, lr: 0.06913
iteration: 0, epoch: 61, best train: 0.452, best val: 0.442, lr: 0.06822
iteration: 0, epoch: 62, best train: 0.452, best val: 0.4428, lr: 0.06731
iteration: 0, epoch: 63, best train: 0.452, best val: 0.4464, lr: 0.06638
iteration: 0, epoch: 64, best train: 0.461, best val: 0.4472, lr: 0.06545
iteration: 0, epoch: 65, best train: 0.493, best val: 0.4472, lr: 0.06451
iteration: 0, epoch: 66, best train: 0.493, best val: 0.4472, lr: 0.06357
iteration: 0, epoch: 67, best train: 0.493, best val: 0.4484, lr: 0.06262
iteration: 0, epoch: 68, best train: 0.493, best val: 0.4484, lr: 0.06167
iteration: 0, epoch: 69, best train: 0.493, best val: 0.4484, lr: 0.06072
iteration: 0, epoch: 70, best train: 0.493, best val: 0.4484, lr: 0.05975
iteration: 0, epoch: 71, best train: 0.493, best val: 0.4484, lr: 0.05879
iteration: 0, epoch: 72, best train: 0.493, best val: 0.4783, lr: 0.05782
iteration: 0, epoch: 73, best train: 0.509, best val: 0.4783, lr: 0.05685
iteration: 0, epoch: 74, best train: 0.509, best val: 0.4783, lr: 0.05588
iteration: 0, epoch: 75, best train: 0.509, best val: 0.4783, lr: 0.0549
iteration: 0, epoch: 76, best train: 0.545, best val: 0.4783, lr: 0.05392
iteration: 0, epoch: 77, best train: 0.545, best val: 0.4783, lr: 0.05294
iteration: 0, epoch: 78, best train: 0.545, best val: 0.4783, lr: 0.05196
iteration: 0, epoch: 79, best train: 0.545, best val: 0.502, lr: 0.05098
iteration: 0, epoch: 80, best train: 0.548, best val: 0.502, lr: 0.05
iteration: 0, epoch: 81, best train: 0.556, best val: 0.502, lr: 0.04902
iteration: 0, epoch: 82, best train: 0.561, best val: 0.502, lr: 0.04804
iteration: 0, epoch: 83, best train: 0.562, best val: 0.502, lr: 0.04706
iteration: 0, epoch: 84, best train: 0.562, best val: 0.502, lr: 0.04608
iteration: 0, epoch: 85, best train: 0.562, best val: 0.5106, lr: 0.0451
iteration: 0, epoch: 86, best train: 0.584, best val: 0.5106, lr: 0.04412
iteration: 0, epoch: 87, best train: 0.584, best val: 0.5106, lr: 0.04315
iteration: 0, epoch: 88, best train: 0.591, best val: 0.5106, lr: 0.04218
iteration: 0, epoch: 89, best train: 0.591, best val: 0.5106, lr: 0.04121
iteration: 0, epoch: 90, best train: 0.591, best val: 0.5106, lr: 0.04025
iteration: 0, epoch: 91, best train: 0.591, best val: 0.5106, lr: 0.03928
iteration: 0, epoch: 92, best train: 0.629, best val: 0.5106, lr: 0.03833
iteration: 0, epoch: 93, best train: 0.629, best val: 0.511, lr: 0.03738
iteration: 0, epoch: 94, best train: 0.629, best val: 0.5214, lr: 0.03643
iteration: 0, epoch: 95, best train: 0.629, best val: 0.5214, lr: 0.03549
iteration: 0, epoch: 96, best train: 0.629, best val: 0.5214, lr: 0.03455
iteration: 0, epoch: 97, best train: 0.629, best val: 0.5214, lr: 0.03362
iteration: 0, epoch: 98, best train: 0.629, best val: 0.5293, lr: 0.03269
iteration: 0, epoch: 99, best train: 0.641, best val: 0.5293, lr: 0.03178
iteration: 0, epoch: 100, best train: 0.663, best val: 0.5298, lr: 0.03087
iteration: 0, epoch: 101, best train: 0.663, best val: 0.5298, lr: 0.02996
iteration: 0, epoch: 102, best train: 0.663, best val: 0.5298, lr: 0.02907
iteration: 0, epoch: 103, best train: 0.663, best val: 0.5311, lr: 0.02818
iteration: 0, epoch: 104, best train: 0.663, best val: 0.5311, lr: 0.0273
iteration: 0, epoch: 105, best train: 0.663, best val: 0.5311, lr: 0.02643
